"","votereg","age","female","nohighschool","collegeorhigher","nonwhite","married","employed","republican","democrat","independent","partisanship","impeach"
"8994",1,66,1,0,0,1,0,0,0,1,0,"Democrat",1
"8995",1,70,0,1,0,0,1,0,1,0,0,"Republican",0
"8996",1,32,0,0,1,0,1,1,1,0,0,"Republican",0
"8997",1,56,0,0,1,1,0,0,0,1,0,"Democrat",1
"8998",1,43,0,0,0,0,1,1,1,0,0,"Republican",0
"8999",1,84,1,0,0,0,0,1,1,0,0,"Republican",0
"9000",1,43,1,0,1,1,0,1,0,1,0,"Democrat",0
"9001",1,39,0,0,1,0,0,1,0,0,1,"Independent",1
"9002",1,61,1,0,0,1,1,0,0,0,1,"Independent",0
"9003",1,37,0,0,1,0,1,1,0,0,1,"Independent",0
"9004",1,35,0,0,1,0,1,1,1,0,0,"Republican",1
"9005",1,38,1,0,1,1,1,0,1,0,0,"Republican",0
"9006",1,44,1,0,1,1,1,1,0,1,0,"Democrat",0
"9007",1,62,0,0,1,1,1,0,0,0,1,"Independent",0
"9008",1,65,1,0,0,0,0,0,0,1,0,"Democrat",1
"9009",1,37,1,0,1,1,1,1,0,0,1,"Independent",1
"9010",1,54,0,0,0,0,1,1,1,0,0,"Republican",0
"9011",1,33,0,0,1,0,1,1,0,0,1,"Independent",0
"9012",1,39,1,0,1,1,0,1,0,1,0,"Democrat",1
"9013",1,34,0,0,1,0,1,1,0,1,0,"Democrat",1
"9014",1,20,1,0,1,0,0,0,1,0,0,"Republican",0
"9015",1,34,0,0,1,0,1,1,0,1,0,"Democrat",1
"9016",1,32,1,0,1,1,1,0,0,1,0,"Democrat",1
"9017",1,57,0,0,0,0,1,1,1,0,0,"Republican",0
"9018",1,40,0,0,0,1,1,1,0,0,1,"Independent",0
"9019",1,36,0,0,1,0,0,1,0,1,0,"Democrat",1
"9020",1,34,1,0,1,0,0,1,1,0,0,"Republican",0
"9021",1,33,1,0,1,0,0,1,0,1,0,"Democrat",1
"9022",1,36,1,0,1,1,0,1,0,1,0,"Democrat",1
"9023",0,32,1,0,1,1,1,0,1,0,0,"Republican",0
"9024",1,31,0,0,1,0,0,0,0,0,1,"Independent",0
"9026",1,78,0,1,0,0,1,0,0,0,1,"Independent",0
"9027",1,83,0,0,0,0,0,0,0,0,1,"Independent",0
"9028",1,44,0,0,1,1,0,0,0,1,0,"Democrat",1
"9029",1,31,0,0,1,0,1,1,0,1,0,"Democrat",1
"9030",1,44,0,0,1,0,0,1,0,1,0,"Democrat",1
"9031",1,38,0,0,1,0,0,1,1,0,0,"Republican",0
"9033",1,34,1,0,0,1,1,0,0,1,0,"Democrat",0
"9034",1,65,0,1,0,0,1,0,1,0,0,"Republican",0
"9035",1,70,1,0,1,1,0,0,0,1,0,"Democrat",1
"9036",0,27,1,0,1,0,1,1,0,1,0,"Democrat",1
"9037",1,48,0,0,1,1,1,1,0,1,0,"Democrat",1
"9038",1,82,1,1,0,0,1,0,1,0,0,"Republican",0
"9039",1,65,0,0,0,0,1,1,1,0,0,"Republican",1
"9040",1,28,1,0,1,0,0,1,1,0,0,"Republican",0
"9041",1,27,0,0,1,0,0,1,1,0,0,"Republican",0
"9042",0,33,1,1,0,0,1,0,0,1,0,"Democrat",1
"9043",1,41,1,0,0,0,1,0,0,0,1,"Independent",1
"9044",1,44,0,0,1,0,1,1,0,0,1,"Independent",1
"9045",1,31,1,0,1,1,1,1,1,0,0,"Republican",0
"9046",1,40,0,0,1,0,0,1,1,0,0,"Republican",0
"9047",1,66,1,0,0,0,1,0,1,0,0,"Republican",0
"9048",1,64,0,0,0,0,0,1,1,0,0,"Republican",0
"9050",1,33,0,0,1,0,1,1,0,1,0,"Democrat",0
"9051",1,45,1,0,1,1,0,1,1,0,0,"Republican",1
"9052",1,23,1,0,1,0,0,1,1,0,0,"Republican",0
"9053",1,39,1,0,0,0,0,1,0,1,0,"Democrat",0
"9054",0,40,0,0,1,1,1,1,0,0,1,"Independent",1
"9055",1,35,0,0,1,0,0,1,1,0,0,"Republican",0
"9056",0,20,1,1,0,1,0,0,0,0,1,"Independent",0
"9057",1,72,0,0,0,0,1,0,0,0,1,"Independent",0
"9058",1,23,0,0,1,0,0,0,0,1,0,"Democrat",1
"9059",1,70,1,0,0,0,0,0,0,1,0,"Democrat",1
"9060",1,54,0,0,0,0,1,0,1,0,0,"Republican",0
"9061",1,69,1,0,1,1,1,0,0,0,1,"Independent",0
"9062",1,24,1,0,0,0,0,1,0,1,0,"Democrat",1
"9063",1,37,1,0,1,1,1,0,0,1,0,"Democrat",1
"9064",1,39,1,0,1,1,1,1,0,1,0,"Democrat",1
"9065",1,77,0,1,0,0,0,0,1,0,0,"Republican",1
"9066",1,72,1,0,1,1,1,1,1,0,0,"Republican",0
"9067",1,32,0,0,1,1,0,1,0,1,0,"Democrat",0
"9068",1,55,0,0,0,0,0,1,1,0,0,"Republican",0
"9069",1,28,0,0,1,0,1,1,1,0,0,"Republican",0
"9070",1,66,0,0,0,0,1,0,1,0,0,"Republican",0
"9071",1,39,1,0,0,1,1,0,0,1,0,"Democrat",0
"9073",1,86,1,0,0,0,0,0,1,0,0,"Republican",0
"9074",1,43,0,0,1,0,0,1,0,0,1,"Independent",0
"9075",1,41,1,0,1,1,0,1,1,0,0,"Republican",1
"9076",1,42,1,0,1,1,1,1,0,0,1,"Independent",0
"9077",1,37,1,0,0,0,0,0,0,1,0,"Democrat",1
"9078",0,37,1,0,0,1,0,0,0,0,1,"Independent",1
"9079",0,19,0,0,1,0,0,0,1,0,0,"Republican",0
"9080",1,41,0,0,1,0,1,1,1,0,0,"Republican",0
"9081",1,74,1,0,0,0,1,0,1,0,0,"Republican",0
"9082",1,37,0,0,1,0,1,1,1,0,0,"Republican",0
"9084",1,72,1,0,0,0,0,0,1,0,0,"Republican",0
"9085",1,30,0,0,1,0,0,1,1,0,0,"Republican",1
"9086",1,54,0,0,0,0,0,0,0,1,0,"Democrat",1
"9087",1,33,0,0,1,0,0,1,0,0,1,"Independent",0
"9088",1,47,1,0,0,1,0,0,0,1,0,"Democrat",1
"9089",1,31,1,0,1,1,1,1,0,1,0,"Democrat",1
"9090",1,39,1,0,1,1,1,0,0,1,0,"Democrat",1
"9091",1,82,0,1,0,0,1,0,1,0,0,"Republican",0
"9092",1,70,1,0,0,0,1,0,0,0,1,"Independent",0
"9093",1,50,0,0,0,0,0,0,0,1,0,"Democrat",1
"9094",1,24,1,0,1,0,0,1,1,0,0,"Republican",0
"9095",1,41,1,0,1,1,0,1,0,1,0,"Democrat",1
"9096",1,50,0,0,0,0,1,1,0,0,1,"Independent",0
"9097",1,40,1,1,0,1,0,0,0,1,0,"Democrat",1
"9098",1,23,0,0,1,0,1,0,0,0,1,"Independent",0
"9099",1,66,1,1,0,0,0,0,1,0,0,"Republican",0
"9100",1,29,1,0,1,0,0,1,0,1,0,"Democrat",1
"9101",1,23,1,0,1,0,0,0,0,0,1,"Independent",0
"9102",1,28,1,0,1,0,0,1,0,1,0,"Democrat",1
"9103",1,23,0,0,1,0,0,1,1,0,0,"Republican",0
"9104",1,73,0,0,0,0,0,0,0,0,1,"Independent",0
"9105",1,24,0,0,1,0,0,1,0,1,0,"Democrat",1
"9106",0,27,1,0,0,1,0,0,0,0,1,"Independent",0
"9107",1,68,1,0,1,1,0,1,0,0,1,"Independent",1
"9108",1,58,0,0,0,0,0,1,0,1,0,"Democrat",1
"9109",1,51,0,0,0,0,1,0,0,0,1,"Independent",0
"9110",1,19,0,0,1,0,0,1,0,1,0,"Democrat",1
"9111",1,55,0,0,0,0,0,0,0,1,0,"Democrat",0
"9113",1,22,0,0,1,0,0,1,0,1,0,"Democrat",1
"9114",1,22,0,0,1,0,0,1,0,0,1,"Independent",0
"9115",1,23,0,0,1,0,0,0,0,1,0,"Democrat",1
"9116",1,19,0,0,1,0,0,0,1,0,0,"Republican",0
"9117",1,57,0,0,0,0,1,0,1,0,0,"Republican",0
"9118",1,23,0,0,1,0,0,0,0,0,1,"Independent",1
"9119",1,19,0,0,1,0,0,0,0,0,1,"Independent",0
"9120",1,79,0,0,0,0,1,0,1,0,0,"Republican",0
"9121",1,68,0,0,0,0,1,0,0,0,1,"Independent",0
"9122",1,70,0,0,0,1,0,0,0,0,1,"Independent",0
"9123",1,57,0,0,0,0,1,0,0,0,1,"Independent",0
"9124",1,29,0,0,1,0,0,1,0,1,0,"Democrat",1
"9125",1,20,0,0,1,0,0,0,0,1,0,"Democrat",1
"9126",1,72,1,1,0,0,0,0,0,1,0,"Democrat",1
"9127",1,65,1,0,0,0,1,0,0,1,0,"Democrat",1
"9128",1,33,0,0,1,0,1,1,0,0,1,"Independent",0
"9129",1,34,0,0,1,0,1,1,0,0,1,"Independent",0
"9130",1,61,0,1,0,0,1,1,1,0,0,"Republican",0
"9131",1,26,0,0,1,0,0,1,0,0,1,"Independent",0
"9132",1,19,0,0,1,1,0,0,0,0,1,"Independent",0
"9133",1,69,1,0,0,0,1,0,1,0,0,"Republican",0
"9134",1,33,1,0,0,0,1,1,1,0,0,"Republican",0
"9135",1,19,0,0,1,0,0,0,0,1,0,"Democrat",1
"9136",1,68,0,0,0,1,1,0,0,1,0,"Democrat",0
"9137",1,31,1,1,0,0,0,0,0,1,0,"Democrat",1
"9138",1,22,0,0,1,0,0,0,1,0,0,"Republican",0
"9139",1,32,0,0,1,1,0,1,0,1,0,"Democrat",1
"9140",1,74,1,0,0,0,1,0,1,0,0,"Republican",0
"9141",1,27,0,0,1,0,0,1,0,0,1,"Independent",0
"9142",1,55,0,0,0,0,1,1,1,0,0,"Republican",0
"9144",1,59,0,0,0,0,1,0,1,0,0,"Republican",0
"9145",1,26,1,0,1,0,0,0,1,0,0,"Republican",0
"9146",1,72,0,0,0,0,1,0,1,0,0,"Republican",0
"9147",1,41,0,0,1,0,0,1,1,0,0,"Republican",0
"9148",1,81,0,0,0,0,1,0,0,1,0,"Democrat",1
"9149",1,43,1,0,1,1,1,1,0,1,0,"Democrat",0
"9150",1,21,0,0,1,0,0,0,1,0,0,"Republican",0
"9151",1,61,0,0,0,0,0,0,0,0,1,"Independent",0
"9153",1,58,1,1,0,1,0,0,0,0,1,"Independent",1
"9154",1,39,1,0,0,0,1,1,1,0,0,"Republican",0
"9155",1,47,0,0,0,1,0,0,1,0,0,"Republican",0
"9156",1,23,1,0,1,0,0,0,1,0,0,"Republican",0
"9157",1,31,0,0,1,1,1,0,0,0,1,"Independent",0
"9158",1,43,0,0,1,1,0,1,0,1,0,"Democrat",1
"9159",0,23,0,0,1,1,1,0,0,0,1,"Independent",0
"9160",1,36,0,0,1,1,1,1,0,0,1,"Independent",0
"9161",1,68,1,1,0,1,0,0,1,0,0,"Republican",0
"9162",1,40,0,0,1,0,0,1,1,0,0,"Republican",0
"9163",1,74,1,1,0,0,0,0,0,1,0,"Democrat",1
"9165",1,28,1,0,1,1,0,0,0,0,1,"Independent",1
"9166",0,33,1,0,1,1,1,0,1,0,0,"Republican",0
"9167",1,59,1,0,0,1,0,0,0,1,0,"Democrat",0
"9168",1,30,0,0,1,0,1,1,0,1,0,"Democrat",0
"9169",1,32,1,0,1,1,0,1,0,1,0,"Democrat",1
"9170",1,67,1,0,0,0,1,0,1,0,0,"Republican",0
"9171",1,22,0,0,1,1,0,0,1,0,0,"Republican",0
"9172",1,37,1,0,1,1,1,1,0,1,0,"Democrat",0
"9173",1,70,0,1,0,0,0,0,1,0,0,"Republican",0
"9174",1,74,1,0,0,0,1,0,0,1,0,"Democrat",1
"9175",1,85,1,0,0,0,1,0,1,0,0,"Republican",0
"9176",1,27,0,0,1,0,0,1,0,1,0,"Democrat",1
"9177",1,36,0,0,1,1,0,1,0,0,1,"Independent",0
"9178",1,44,0,0,1,0,0,1,0,0,1,"Independent",1
"9179",1,24,1,0,1,1,0,1,0,1,0,"Democrat",0
"9180",1,63,0,0,0,0,1,1,1,0,0,"Republican",0
"9181",1,20,0,0,1,0,0,0,0,0,1,"Independent",0
"9183",1,81,0,0,0,0,1,0,0,0,1,"Independent",0
"9186",1,69,1,0,0,1,1,0,0,1,0,"Democrat",1
"9187",1,74,0,0,0,0,0,0,1,0,0,"Republican",0
"9188",1,53,0,0,0,0,1,1,1,0,0,"Republican",0
"9189",1,79,1,0,0,0,1,0,0,0,1,"Independent",0
"9190",0,27,1,0,1,1,1,1,0,0,1,"Independent",1
"9191",0,21,1,0,1,0,0,0,0,1,0,"Democrat",1
"9192",1,32,0,0,1,0,1,1,0,1,0,"Democrat",1
"9193",1,24,1,0,1,0,1,0,0,0,1,"Independent",1
"9194",0,19,1,0,1,1,0,0,0,0,1,"Independent",1
"9195",1,41,1,0,1,1,0,1,0,0,1,"Independent",1
"9197",1,53,0,0,0,0,1,1,0,0,1,"Independent",1
"9198",1,54,0,0,1,1,0,0,0,0,1,"Independent",1
"9199",1,26,1,0,1,0,0,1,0,1,0,"Democrat",1
"9200",1,45,0,0,0,0,1,1,1,0,0,"Republican",0
"9201",1,40,1,0,1,1,1,1,0,0,1,"Independent",0
"9202",1,23,0,0,1,0,0,1,0,0,1,"Independent",1
"9203",1,59,0,0,0,0,0,0,1,0,0,"Republican",0
"9204",1,60,0,0,0,0,1,1,0,0,1,"Independent",0
"9205",1,23,0,0,1,0,0,1,0,1,0,"Democrat",1
"9206",1,56,0,0,0,0,1,1,0,0,1,"Independent",0
"9207",1,57,0,0,0,0,0,1,0,0,1,"Independent",0
"9208",1,72,0,0,0,1,0,0,0,1,0,"Democrat",1
"9209",1,36,1,0,1,1,0,1,1,0,0,"Republican",0
"9211",1,31,0,0,1,0,0,1,0,0,1,"Independent",1
"9212",1,62,0,0,1,1,1,1,0,1,0,"Democrat",1
"9213",1,66,1,0,0,0,1,0,0,1,0,"Democrat",1
"9214",1,83,1,0,0,0,0,0,1,0,0,"Republican",0
"9215",1,22,1,0,1,1,0,0,0,1,0,"Democrat",1
"9216",1,64,0,0,0,0,1,0,1,0,0,"Republican",0
"9217",1,72,0,0,0,0,0,0,0,0,1,"Independent",0
"9218",1,67,1,0,0,1,0,0,1,0,0,"Republican",0
"9219",0,37,1,0,0,0,0,1,0,0,1,"Independent",0
"9220",0,24,1,0,1,0,0,1,0,0,1,"Independent",0
"9221",1,36,0,0,1,0,0,1,0,0,1,"Independent",1
"9222",0,28,1,0,0,1,0,1,0,1,0,"Democrat",0
"9223",1,27,1,0,0,0,1,0,1,0,0,"Republican",0
"9224",1,71,0,0,0,0,1,0,0,1,0,"Democrat",1
"9225",1,23,0,0,1,0,0,0,0,0,1,"Independent",1
"9226",1,24,0,0,1,0,0,1,0,0,1,"Independent",0
"9227",1,36,0,0,1,1,1,1,0,0,1,"Independent",0
"9228",1,24,1,0,1,0,1,1,0,1,0,"Democrat",1
"9229",1,38,0,0,1,0,0,1,1,0,0,"Republican",0
"9231",1,43,0,0,1,0,1,1,0,0,1,"Independent",0
"9232",1,30,1,0,1,1,1,0,0,0,1,"Independent",1
"9233",0,51,0,1,0,0,0,1,0,0,1,"Independent",1
"9234",1,21,1,0,1,1,0,0,0,1,0,"Democrat",1
"9235",1,58,0,1,0,1,0,1,0,1,0,"Democrat",1
"9236",1,30,0,0,0,0,0,1,0,0,1,"Independent",1
"9237",1,44,1,0,1,1,0,1,0,0,1,"Independent",1
"9238",1,56,0,1,0,0,1,1,0,1,0,"Democrat",1
"9239",1,69,1,0,0,0,1,0,1,0,0,"Republican",0
"9240",1,22,0,0,1,1,0,1,0,0,1,"Independent",1
"9241",1,67,0,0,0,0,1,0,0,0,1,"Independent",1
"9242",1,24,0,0,1,1,0,0,0,0,1,"Independent",1
"9243",1,69,0,0,0,0,1,0,1,0,0,"Republican",0
"9244",1,65,1,0,0,0,0,1,0,0,1,"Independent",0
"9245",1,19,0,0,1,0,0,0,1,0,0,"Republican",0
"9246",1,70,1,0,0,0,1,0,0,0,1,"Independent",1
"9247",1,49,0,0,0,0,1,1,0,0,1,"Independent",0
"9248",1,83,1,0,0,0,1,0,0,1,0,"Democrat",1
"9249",1,44,1,0,1,1,1,1,0,1,0,"Democrat",0
"9250",1,70,1,1,0,1,1,0,0,1,0,"Democrat",1
"9251",0,22,1,0,1,1,0,1,0,0,1,"Independent",0
"9252",1,47,0,0,0,0,1,1,0,0,1,"Independent",0
"9253",1,50,1,0,0,1,1,1,0,1,0,"Democrat",1
"9254",1,42,0,0,1,1,0,1,0,1,0,"Democrat",0
"9256",1,35,1,0,0,1,1,0,0,1,0,"Democrat",1
"9257",1,23,1,0,1,0,0,1,0,1,0,"Democrat",0
"9258",1,83,1,0,0,0,0,0,1,0,0,"Republican",0
"9259",1,71,1,0,0,0,1,0,1,0,0,"Republican",0
"9260",1,65,1,0,0,0,0,0,1,0,0,"Republican",0
"9262",1,71,0,0,0,0,1,0,1,0,0,"Republican",0
"9263",1,66,0,0,0,0,0,0,0,0,1,"Independent",1
"9264",1,71,0,0,0,0,1,0,1,0,0,"Republican",0
"9265",0,41,1,0,0,1,0,1,0,0,1,"Independent",0
"9266",1,28,1,0,1,1,0,0,0,0,1,"Independent",1
"9267",1,89,1,0,0,0,0,0,1,0,0,"Republican",0
"9268",1,24,0,0,1,0,0,1,1,0,0,"Republican",0
"9269",1,23,1,0,1,0,0,0,0,0,1,"Independent",0
"9270",1,39,0,0,1,1,1,1,1,0,0,"Republican",0
"9272",1,66,0,1,0,1,1,0,0,1,0,"Democrat",1
"9273",1,54,0,0,0,0,1,1,1,0,0,"Republican",0
"9274",1,62,0,0,0,0,1,1,1,0,0,"Republican",0
"9275",1,28,1,0,1,0,1,0,0,1,0,"Democrat",1
"9276",1,32,0,0,0,0,0,0,0,0,1,"Independent",0
"9278",1,25,1,0,1,1,1,1,0,1,0,"Democrat",0
"9279",1,25,1,0,1,1,0,0,0,0,1,"Independent",0
"9280",0,21,1,0,1,0,1,0,0,0,1,"Independent",0
"9281",1,21,1,0,1,1,0,0,0,1,0,"Democrat",0
"9282",1,19,0,0,1,0,0,0,1,0,0,"Republican",0
"9283",1,70,1,0,0,0,0,1,1,0,0,"Republican",0
"9284",1,76,0,0,0,0,1,0,0,0,1,"Independent",0
"9286",1,57,0,0,1,1,0,1,0,1,0,"Democrat",0
"9287",1,65,0,0,0,0,0,1,0,0,1,"Independent",1
"9288",1,31,1,0,1,1,0,0,0,1,0,"Democrat",0
"9289",1,30,0,0,1,0,0,1,0,0,1,"Independent",0
"9290",1,22,1,0,1,0,0,1,0,0,1,"Independent",0
"9291",1,58,0,0,0,0,0,1,0,0,1,"Independent",1
"9292",1,32,1,0,1,1,1,1,0,0,1,"Independent",0
"9294",1,65,0,0,0,0,1,0,1,0,0,"Republican",0
"9295",1,68,0,0,0,0,1,1,0,0,1,"Independent",1
"9296",1,74,1,1,0,1,0,0,0,0,1,"Independent",0
"9297",1,44,1,1,0,1,0,1,0,1,0,"Democrat",0
"9298",1,80,0,0,0,0,1,0,1,0,0,"Republican",0
"9299",1,22,0,0,1,0,0,1,0,1,0,"Democrat",1
"9300",1,71,1,0,0,0,0,0,0,1,0,"Democrat",1
"9301",1,43,0,0,1,1,1,1,0,1,0,"Democrat",1
"9302",1,49,0,1,0,0,0,0,0,1,0,"Democrat",1
"9304",1,28,0,0,1,0,1,1,0,1,0,"Democrat",1
"9305",1,22,1,0,1,0,0,1,0,1,0,"Democrat",1
"9306",1,24,0,0,1,0,0,0,0,1,0,"Democrat",0
"9307",1,21,1,0,1,1,0,0,0,1,0,"Democrat",1
"9308",0,26,1,0,1,0,0,1,0,1,0,"Democrat",1
"9309",1,42,0,0,1,0,0,0,0,1,0,"Democrat",1
"9310",1,31,1,0,1,1,0,1,0,0,1,"Independent",1
"9311",1,76,1,0,0,0,0,0,1,0,0,"Republican",0
"9312",1,22,0,0,1,0,0,0,0,1,0,"Democrat",1
"9313",0,39,1,1,0,0,0,1,0,0,1,"Independent",0
"9314",1,61,0,0,0,0,1,1,1,0,0,"Republican",0
"9317",1,77,1,0,0,0,1,0,0,1,0,"Democrat",1
"9318",1,58,0,0,0,0,0,1,0,1,0,"Democrat",1
"9319",1,19,0,0,1,0,0,0,0,1,0,"Democrat",1
"9321",1,68,1,0,0,0,1,1,1,0,0,"Republican",0
"9322",0,23,1,0,1,1,0,0,0,0,1,"Independent",1
"9323",1,25,1,0,1,0,0,1,0,1,0,"Democrat",1
"9324",1,38,0,0,0,0,0,0,0,1,0,"Democrat",1
"9325",1,22,1,0,1,0,0,1,0,0,1,"Independent",0
"9326",0,44,1,0,0,0,0,1,0,0,1,"Independent",0
"9327",1,21,0,0,1,0,0,1,1,0,0,"Republican",0
"9328",1,32,1,0,1,1,0,1,0,0,1,"Independent",1
"9331",1,61,0,1,0,0,1,1,1,0,0,"Republican",0
"9332",1,20,0,0,1,1,0,0,1,0,0,"Republican",0
"9333",1,74,1,0,0,0,0,0,0,1,0,"Democrat",1
"9334",0,28,1,0,1,0,1,1,1,0,0,"Republican",0
"9335",0,43,1,0,1,1,1,1,1,0,0,"Republican",0
"9336",1,39,1,0,1,1,1,0,0,1,0,"Democrat",0
"9337",1,21,0,0,1,0,0,0,0,0,1,"Independent",1
"9338",1,56,0,0,0,0,1,1,0,1,0,"Democrat",1
"9339",1,21,1,0,1,0,0,0,0,1,0,"Democrat",0
"9340",1,59,1,0,0,1,1,1,1,0,0,"Republican",1
"9341",1,23,0,0,1,0,0,1,0,0,1,"Independent",1
"9342",0,52,0,1,0,0,1,1,0,1,0,"Democrat",1
"9343",1,36,1,0,1,1,1,1,1,0,0,"Republican",0
"9344",1,23,1,0,0,1,0,1,1,0,0,"Republican",0
"9345",1,41,1,0,0,0,0,1,1,0,0,"Republican",0
"9346",1,40,0,0,1,1,1,1,0,1,0,"Democrat",1
"9347",1,35,1,0,1,1,1,1,0,1,0,"Democrat",1
"9348",1,73,1,0,0,0,1,0,1,0,0,"Republican",0
"9349",1,36,0,0,0,0,1,1,1,0,0,"Republican",1
"9350",1,49,0,0,0,0,0,1,0,1,0,"Democrat",1
"9351",1,75,1,0,0,0,1,0,0,0,1,"Independent",0
"9352",1,29,1,0,1,0,1,1,0,1,0,"Democrat",1
"9353",1,31,0,0,1,0,0,0,0,0,1,"Independent",0
"9354",1,20,0,0,1,1,0,0,0,0,1,"Independent",0
"9355",1,41,0,0,1,0,1,0,0,1,0,"Democrat",0
"9356",1,28,1,0,1,0,0,1,0,1,0,"Democrat",1
"9357",1,20,0,0,1,0,0,0,0,1,0,"Democrat",0
"9358",1,41,1,0,1,1,1,0,1,0,0,"Republican",0
"9359",1,35,0,0,1,1,0,0,0,1,0,"Democrat",1
"9360",0,19,1,0,1,1,0,1,0,1,0,"Democrat",0
"9361",1,28,1,1,0,0,0,0,1,0,0,"Republican",0
"9362",1,33,1,0,1,1,0,0,0,1,0,"Democrat",1
"9363",1,19,1,0,1,0,0,0,1,0,0,"Republican",0
"9364",1,75,0,1,0,1,1,1,0,1,0,"Democrat",1
"9365",1,42,0,1,0,0,1,1,0,0,1,"Independent",0
"9366",1,78,0,0,0,0,1,0,1,0,0,"Republican",0
"9367",0,19,0,0,1,0,0,0,1,0,0,"Republican",0
"9368",1,42,1,0,1,1,1,1,0,1,0,"Democrat",1
"9369",1,45,1,0,1,1,0,1,1,0,0,"Republican",1
"9371",1,25,1,0,1,0,0,1,0,0,1,"Independent",0
"9373",1,33,0,0,1,1,1,1,0,0,1,"Independent",1
"9374",1,23,1,0,1,1,0,1,0,1,0,"Democrat",1
"9375",1,34,1,0,1,1,0,1,0,0,1,"Independent",1
"9376",0,43,1,0,0,0,0,0,1,0,0,"Republican",0
"9377",1,36,1,0,1,1,1,1,0,1,0,"Democrat",1
"9379",1,27,1,0,0,0,0,0,1,0,0,"Republican",0
"9380",1,25,0,0,1,0,1,1,1,0,0,"Republican",1
"9382",1,21,0,0,1,1,0,1,1,0,0,"Republican",1
"9383",1,67,0,0,0,0,1,1,1,0,0,"Republican",0
"9384",1,78,1,0,0,0,1,0,0,1,0,"Democrat",1
"9385",1,77,1,1,0,0,1,0,0,0,1,"Independent",0
"9386",1,22,0,0,1,0,0,0,0,0,1,"Independent",1
"9387",1,73,1,0,0,0,1,0,1,0,0,"Republican",0
"9389",1,69,1,0,0,0,1,0,1,0,0,"Republican",0
"9392",1,23,0,0,1,1,0,1,0,1,0,"Democrat",0
"9393",1,70,1,0,0,0,0,0,0,1,0,"Democrat",0
"9394",1,32,0,0,1,1,0,0,0,0,1,"Independent",1
"9395",0,29,1,0,0,1,0,0,0,0,1,"Independent",1
"9396",0,25,1,0,0,0,0,0,0,1,0,"Democrat",0
"9397",1,19,1,0,1,0,0,1,0,0,1,"Independent",1
"9398",1,50,0,0,1,1,1,1,0,1,0,"Democrat",1
"9399",1,59,1,0,0,1,0,0,0,1,0,"Democrat",1
"9400",0,25,1,0,0,1,0,0,0,1,0,"Democrat",0
"9401",1,59,0,0,0,0,0,1,0,1,0,"Democrat",1
"9402",1,72,0,0,0,1,0,0,0,1,0,"Democrat",1
"9403",1,78,1,0,0,0,1,0,1,0,0,"Republican",0
"9405",1,79,1,0,0,0,0,0,1,0,0,"Republican",0
"9406",1,39,0,0,1,0,0,1,0,1,0,"Democrat",1
"9407",1,68,1,0,0,0,0,0,0,1,0,"Democrat",0
"9410",1,19,1,0,0,1,0,0,0,1,0,"Democrat",1
"9411",1,37,0,0,1,0,0,1,1,0,0,"Republican",0
"9412",1,65,1,0,0,0,0,0,0,1,0,"Democrat",1
"9413",1,24,0,0,1,0,1,1,0,1,0,"Democrat",1
"9414",1,33,1,0,0,0,1,1,1,0,0,"Republican",1
"9415",1,65,1,1,0,0,1,0,0,1,0,"Democrat",0
"9416",1,44,0,0,1,0,0,1,0,1,0,"Democrat",1
"9417",1,48,0,0,0,0,0,0,0,1,0,"Democrat",1
"9418",1,26,1,0,1,0,0,1,0,1,0,"Democrat",1
"9419",1,34,1,0,1,1,1,1,1,0,0,"Republican",1
"9420",1,66,1,0,0,0,0,0,0,0,1,"Independent",0
"9422",1,23,1,0,1,0,0,1,0,0,1,"Independent",1
"9423",1,24,0,0,1,1,0,0,0,0,1,"Independent",0
"9425",1,36,1,0,1,1,1,1,0,1,0,"Democrat",1
"9426",1,30,1,0,1,1,1,1,0,0,1,"Independent",1
"9427",1,26,1,0,1,0,1,0,1,0,0,"Republican",1
"9428",1,34,0,0,1,1,0,0,0,0,1,"Independent",1
"9429",1,57,0,0,0,0,0,1,0,0,1,"Independent",0
"9430",1,21,1,0,1,0,0,1,0,0,1,"Independent",1
"9431",1,23,0,0,1,1,0,1,0,1,0,"Democrat",1
"9432",1,56,1,0,0,1,0,0,0,1,0,"Democrat",1
"9433",1,23,1,0,1,0,0,1,0,1,0,"Democrat",1
"9434",1,19,1,0,1,1,0,0,1,0,0,"Republican",0
"9435",1,32,1,0,0,0,1,1,1,0,0,"Republican",1
"9436",1,34,0,0,0,0,1,1,1,0,0,"Republican",1
"9437",1,33,1,0,0,0,1,1,1,0,0,"Republican",1
"9438",1,21,1,0,1,0,0,0,1,0,0,"Republican",0
"9439",1,23,0,0,1,0,0,1,0,1,0,"Democrat",1
"9440",1,34,0,0,1,0,1,1,1,0,0,"Republican",0
"9441",1,24,0,0,1,1,0,1,0,0,1,"Independent",0
"9443",1,35,1,0,0,1,1,1,0,1,0,"Democrat",1
"9445",1,41,0,0,0,0,0,0,0,0,1,"Independent",1
"9446",1,72,0,0,0,1,1,1,1,0,0,"Republican",0
"9447",1,33,1,0,1,1,0,1,0,1,0,"Democrat",0
"9448",0,21,1,0,0,1,1,0,0,0,1,"Independent",1
"9449",1,27,0,0,1,0,1,1,0,1,0,"Democrat",1
"9450",1,49,0,0,0,0,0,0,0,0,1,"Independent",0
"9451",1,43,0,0,1,1,1,1,0,1,0,"Democrat",1
